chartmetric_artist_id,cpp_rank,spotify_popularity,spotify_followers,spotify_monthly_listeners,spotify_listeners_to_followers_ratio,facebook_likes,facebook_talks,youtube_channel_views,youtube_subscribers,wikipedia_views,soundcloud_followers
255352,24279.0,48,8531,326890.0,38.317899426,14326.0,51.0,,,,7189.0
75616,87038.0,33,8531,35470.0,4.157777517,231766.0,117.0,,,,3767.0
62317,164092.0,25,8531,6620.0,0.7759934356999999,25712.0,424.0,,,20.0,
1114833,57594.0,46,8532,95639.0,11.209446789000001,86.0,0.0,,,,
688811,64735.0,38,8532,47385.0,5.553797468,91920.0,776.0,3908563.0,33700.0,,54.0
608550,107458.0,33,8532,22518.0,2.639240506,194269.0,435.0,,,,3.0
501093,136046.0,26,8532,13656.0,1.600562588,12151.0,95.0,40543.0,338.0,,593.0
485004,135517.0,25,8532,13924.0,1.631973746,7615.0,6.0,211735.0,639.0,11.0,810.0
214558,65650.0,36,8532,68372.0,8.013595874,15361.0,1.0,49951.0,425.0,51.0,
547064,175276.0,25,8533,7409.0,0.8682761045,2648.0,6.0,,,,4.0
334752,55137.0,39,8533,108032.0,12.660494551,1432.0,11.0,53953.0,149.0,30.0,248.0
3442327,246415.0,19,8534,2033.0,0.2382235763,,,,,,
1664936,122685.0,24,8534,20380.0,2.38809468,,,,,,
1651411,118955.0,30,8534,21874.0,2.563159128,,,,,,855.0
150930,92160.0,37,8534,25915.0,3.036676822,3310.0,14.0,,,44.0,
90197,18639.0,46,8534,195235.0,22.877314272,14520.0,2.0,794647.0,4400.0,,4766.0
26184,137620.0,27,8534,9443.0,1.106515116,8920.0,4.0,,,46.0,1316.0
3438999,186150.0,22,8535,5647.0,0.6616285882,8477.0,11.0,632633.0,1510.0,5.0,
277089,81423.0,34,8535,42197.0,4.943995313,24122.0,36.0,2637773.0,8750.0,17.0,3656.0
249361,129069.0,29,8535,16457.0,1.92817809,,,64014.0,184.0,19.0,
205486,83125.0,35,8535,37152.0,4.352899824,65672.0,1384.0,5847669.0,11200.0,2.0,
176541,119505.0,29,8535,18881.0,2.21218512,15817.0,18.0,,,15.0,
90290,88749.0,33,8535,41087.0,4.813942589,13328.0,204.0,,,15.0,16323.0
35690,96352.0,35,8535,34859.0,4.084241359,44814.0,809.0,,6.0,,23.0
30893,92231.0,31,8535,25234.0,2.956531927,23102.0,115.0,6293580.0,66300.0,3.0,
843934,95404.0,34,8536,30957.0,3.626640112,,,,,53.0,
579425,157281.0,24,8536,9449.0,1.106958763,7507.0,15.0,,,11.0,
211004,21397.0,42,8536,135186.0,15.837160262000001,,,276811.0,1580.0,4.0,6387.0
613127,51289.0,30,8537,20994.0,2.459177697,3496.0,47.0,3700231.0,65000.0,699.0,
172435,44878.0,42,8537,137096.0,16.059037132,,,9883.0,6.0,35.0,7.0
313036,69974.0,41,8538,94712.0,11.092996018,,,13.0,3.0,,23.0
114546,152191.0,31,8538,11491.0,1.345865542,105.0,1.0,,,,
3484578,83118.0,38,8539,34312.0,4.018269118,,,,,87.0,
1148355,70534.0,34,8539,26067.0,3.052699379,8377.0,333.0,,,460.0,
785004,228992.0,1,8539,70.0,0.008197681226999999,,,,,199.0,57.0
372515,95634.0,33,8539,30297.0,3.548073545,7895.0,2.0,,,11.0,211.0
217574,143213.0,25,8539,11827.0,1.385056798,8123.0,6.0,20767.0,191.0,13.0,12.0
1546932,481350.0,2,8540,1.0,0.0001170960187,,,,,,
470869,158619.0,25,8540,9690.0,1.134660422,12977.0,14.0,12837.0,136.0,15.0,
204021,40882.0,61,8540,166828.0,19.534894614000002,6047.0,172.0,0.0,0.0,,
174157,115270.0,35,8540,20131.0,2.357259953,1093.0,44.0,1433728.0,2000.0,13.0,16.0
412501,97690.0,34,8541,24600.0,2.880224798,,,13494940.0,5120.0,28.0,
313268,254297.0,12,8541,1442.0,0.1688326894,43515.0,24.0,,,4.0,613.0
1635286,155015.0,36,8542,12192.0,1.427300398,,,,,,
1244376,126003.0,25,8542,17748.0,2.077733552,4379.0,1.0,,,,4150.0
649566,53220.0,45,8542,111754.0,13.08288457,,,,,,
614051,88516.0,36,8542,42382.0,4.961601498,5019.0,236.0,,,,199.0
215083,98937.0,36,8542,26745.0,3.1309997660000004,4163.0,3.0,285049.0,3220.0,,12138.0
128017,103851.0,34,8542,14601.0,1.709318661,216927.0,4451.0,,,75.0,
76733,32743.0,46,8542,221020.0,25.874502458000002,11078.0,40.0,563438.0,,41.0,
79832,125775.0,25,8543,12718.0,1.488704202,1621.0,3.0,11452.0,,58.0,
3566720,164110.0,22,8544,23800.0,2.785580524,67.0,,,,,
781260,12744.0,52,8544,474044.0,55.482677903,4063.0,11.0,116331344.0,521000.0,391.0,19184.0
473674,143890.0,25,8544,11704.0,1.369850187,16445.0,7.0,2414550.0,2930.0,11.0,
148162,21477.0,35,8544,37812.0,4.425561798,19189.0,710.0,,,2336.0,
730467,134003.0,26,8545,11878.0,1.3900526619999998,,,,,60.0,
514645,140991.0,24,8545,9489.0,1.1104739609999998,,,16683.0,210.0,58.0,7.0
460791,36153.0,42,8545,44369.0,5.192393212,206036.0,8942.0,46109633.0,,534.0,3.0
225686,83269.0,34,8545,40934.0,4.790403745,9180.0,435.0,559690.0,1070.0,18.0,639.0
20039,222171.0,20,8545,3372.0,0.3946167349,1521.0,7.0,,,,
821742,32584.0,51,8546,239670.0,28.044699275,,,,,,5756.0
609413,320798.0,9,8546,13.0,0.001521179499,389.0,1.0,,,,8.0
106043,218627.0,12,8546,1764.0,0.2064123567,50871.0,6.0,347537.0,3380.0,,142.0
639288,150784.0,27,8547,10371.0,1.213408213,344.0,0.0,0.0,0.0,14.0,
501818,151044.0,27,8547,12065.0,1.4116064119999998,1144.0,1.0,,0.0,,0.0
741612,58937.0,39,8548,81346.0,9.5163781,27354.0,12011.0,951381.0,6990.0,,322.0
681865,134347.0,15,8548,2370.0,0.2772578381,184870.0,955.0,,,1.0,45765.0
658413,22625.0,45,8548,111445.0,13.037552644000002,3876.0,146.0,3051397.0,7350.0,,
472708,160775.0,30,8548,7781.0,0.9102714085,3971.0,6.0,28630.0,191.0,,
470930,37884.0,42,8548,176771.0,20.679808142,916.0,7.0,,,145.0,
320610,69116.0,40,8548,63961.0,7.482569022000001,,,61.0,1250.0,13.0,1.0
3531520,161590.0,37,9000,8200.0,0.9111111111,,,,,,
718951,7761.0,27,9000,10134.0,1.126,2939900.0,204071.0,492762376.0,2720000.0,22.0,
251650,13996.0,44,9000,229118.0,25.457555556,3563031.0,6888.0,,,3453.0,
211363,46618.0,36,9000,83742.0,9.304666667000001,228860.0,347.0,,,,114626.0
313203,129654.0,31,9001,13637.0,1.5150538830000002,4003.0,6.0,1256454.0,11600.0,,371.0
293462,126093.0,39,9001,16775.0,1.863681813,,,,,1.0,
228152,128933.0,27,9001,19168.0,2.129541162,9496.0,56.0,,,,
55634,71008.0,28,9001,10743.0,1.193534052,1500351.0,8549.0,,,534.0,
717236,46818.0,41,9002,121041.0,13.446011997000001,,,3013986.0,26900.0,,19.0
649791,198659.0,29,9002,4288.0,0.4763385914,,,,,5.0,1789.0
280084,126423.0,29,9002,15824.0,1.757831593,10001.0,9.0,,,27.0,
257596,135922.0,17,9002,2633.0,0.2924905577,93868.0,1446.0,100952.0,16300.0,84.0,
780232,75525.0,42,9003,61047.0,6.780739753,,,,,,1.0
505952,75410.0,31,9003,20808.0,2.31122959,30266.0,14.0,773854.0,5670.0,362.0,1501.0
478594,29685.0,43,9003,176518.0,19.606575585999998,,,,,877.0,
474497,117699.0,29,9003,17087.0,1.897922915,48824.0,227.0,1922353.0,2060.0,4.0,827.0
793082,52899.0,35,9004,37806.0,4.198800533,1483.0,17.0,19335646.0,441000.0,,13576.0
429492,35863.0,43,9004,157155.0,17.453909374000002,18152.0,28.0,28980236.0,223000.0,2.0,876.0
211514,66776.0,39,9004,67415.0,7.487227899,3806.0,16.0,,,,3678.0
860222,43662.0,41,9005,51056.0,5.669739034,,,,,1523.0,4.0
716829,85269.0,44,9005,44114.0,4.898833981,,,,,5.0,85.0
106366,30611.0,30,9005,24040.0,2.669627984,290833.0,195.0,,,4600.0,
910393,125926.0,32,9006,15230.0,1.691094826,,,26.0,306.0,3.0,
673430,144376.0,34,9006,12285.0,1.364090606,500662.0,2261.0,,16.0,,861.0
648589,23799.0,45,9006,87896.0,9.759715745,12912.0,426.0,1618404.0,8090.0,,5914.0
1142750,112970.0,31,9007,25979.0,2.884312202,,,,,,
872167,53600.0,42,9007,104737.0,11.628400133,18853.0,234.0,,,,3648.0
497166,106044.0,29,9007,18190.0,2.019540357,10909.0,11.0,372042.0,2420.0,1.0,905.0
848535,136120.0,33,9008,15641.0,1.736345471,,,,,3.0,171.0
325877,159913.0,25,9008,6996.0,0.7766429840000001,4407.0,31.0,,,,731.0
107388,135473.0,27,9008,14216.0,1.578152753,15713.0,8.0,,,11.0,
24935,81374.0,33,9008,46800.0,5.1953818830000005,,,0.0,0.0,27.0,
1681220,139836.0,24,9009,15175.0,1.684426684,10402.0,,,,,4440.0
1455026,1221.0,64,9009,1057310.0,117.361527362,,,,,,4571.0
1051651,17081.0,54,9009,540439.0,59.988788989,2113.0,23.0,,,,18389.0
244210,83697.0,34,9009,38999.0,4.328893329,769.0,23.0,510352.0,889.0,40.0,40.0
70615,39429.0,44,9009,175554.0,19.486513487,1942.0,29.0,426784.0,686.0,13.0,
25572,68188.0,37,9009,38815.0,4.308469308,8202.0,33.0,,,280.0,
3346110,268972.0,21,9010,1462.0,0.1622641509,,,,,,346.0
610129,110495.0,30,9010,26492.0,2.940288568,,,,,2.0,303.0
356434,323533.0,7,9010,310.0,0.03440621532,,,,,,
256078,95208.0,37,9010,28804.0,3.196892342,34872.0,57.0,,,,
478800,81230.0,31,9011,28479.0,3.160470536,35076.0,651.0,2468630.0,12000.0,13.0,
284754,44973.0,43,9011,100823.0,11.188880257000001,,,,,565.0,
1143147,58149.0,14,9012,2410.0,0.26742121620000003,12229.0,108.0,,,1701.0,
1084578,35081.0,47,9012,203379.0,22.567576565,6424.0,22.0,,,,10473.0
149278,119758.0,28,9012,6947.0,0.7708610740999999,16895.0,29.0,,,59.0,
97626,5934.0,36,9012,22113.0,2.453728362,2758.0,34.0,523144338.0,1130000.0,95.0,
479182,182172.0,23,9013,4739.0,0.5257960722999999,11287.0,51.0,,,11.0,958.0
215362,92430.0,33,9013,52346.0,5.80783313,11067.0,466.0,181054.0,,11.0,
213114,1974.0,64,9013,2375320.0,263.54377011,42299.0,107.0,36741.0,1550.0,,4552.0
212085,55086.0,38,9013,87957.0,9.758903806000001,7545.0,18.0,,,42.0,19084.0
173211,156522.0,24,9013,9483.0,1.052146899,10008.0,8.0,,,,3200.0
97631,113787.0,27,9013,14489.0,1.607566848,17756.0,8.0,,,,23679.0
476366,149061.0,27,9014,12546.0,1.3918349230000002,6625.0,3.0,26470.0,298.0,,
319085,97960.0,29,9014,28474.0,3.158863989,,,30995.0,107.0,68.0,
3408004,108627.0,30,9015,36395.0,4.037160288,34762.0,,,,,507.0
3361208,461138.0,3,9015,171.0,0.01896838602,,,,,,
1026738,217322.0,14,9015,1225.0,0.1358846367,18235.0,78.0,938595.0,9180.0,,572.0
775834,11693.0,41,9015,53370.0,5.920133111,,,46816886.0,22200.0,649.0,4162.0
552667,70835.0,29,9015,24731.0,2.743316694,7709.0,,,,4.0,
168315,21468.0,47,9015,369911.0,41.032834165,,,,,28.0,
99391,135771.0,33,9015,14981.0,1.6617859119999998,40993.0,1428.0,,,,925.0
93618,114107.0,28,9015,18915.0,2.098169717,2230.0,0.0,,,34.0,
28338,139936.0,25,9015,4036.0,0.4476982806,,,,,,
901869,86588.0,43,9016,9212.0,1.02173913,,,,,307.0,
482544,126414.0,28,9016,13968.0,1.549245785,8421.0,14.0,161084.0,660.0,13.0,0.0
195520,84825.0,37,9016,29832.0,3.3087843830000003,14968.0,662.0,,,106.0,5607.0
660160,127561.0,31,9017,9980.0,1.10679827,7759.0,229.0,1937503.0,18000.0,,
287489,121854.0,26,9017,16727.0,1.855051569,11762.0,219.0,,,26.0,
1536520,61049.0,41,9018,23319.0,2.585828343,4638.0,,,,672.0,
365070,34857.0,42,9018,185633.0,20.58471945,99744.0,1034.0,176.0,83.0,207.0,1686.0
1148773,128008.0,34,9019,19096.0,2.117307906,17993.0,4127.0,,,,
1017108,81689.0,40,9019,49232.0,5.458698304,1245.0,3.0,,,,81.0
194642,69278.0,36,9019,63928.0,7.088147245,,,,,34.0,
53297,169010.0,22,9019,7048.0,0.7814613593999999,12500.0,24.0,,,,3178.0
567220,154413.0,25,9020,10155.0,1.125831486,11362.0,2863.0,,,9.0,
407393,106517.0,34,9020,16694.0,1.850776053,20036.0,347.0,,415.0,105.0,35.0
335671,209314.0,16,9020,4434.0,0.4915742794,955.0,4.0,,,,
298561,20877.0,54,9020,308044.0,34.151219512,7300.0,6.0,3390700.0,2470.0,850.0,
285788,138302.0,28,9020,13989.0,1.5508869180000002,,,43222.0,205.0,8.0,
126211,120554.0,42,9020,16760.0,1.858093126,128834.0,6345.0,,,14.0,3005.0
3552880,67605.0,41,9021,69791.0,7.736503713999999,,,,,12.0,
654145,40354.0,43,9021,186489.0,20.672763552,,,,,,
41049,91829.0,19,9021,2379.0,0.2637179914,,,,,445.0,
382839,133903.0,26,9022,17363.0,1.924517845,,,,,,
3441046,28075.0,36,9023,26716.0,2.960877757,,,,,1733.0,
879498,76710.0,39,9023,49141.0,5.446193062000001,2043.0,,,,2.0,13.0
530968,140082.0,24,9023,10527.0,1.166685138,12736.0,892.0,,,36.0,
411416,60668.0,35,9023,72457.0,8.030256012,21497.0,58.0,239189.0,1440.0,87.0,
260024,145610.0,32,9023,13680.0,1.5161254569999998,33517.0,4.0,,,,
242715,92780.0,30,9023,28886.0,3.201374266,101350.0,309.0,1263103.0,11000.0,,11974.0
173684,140247.0,26,9023,10993.0,1.218330932,9990.0,13.0,74443.0,185.0,26.0,
144797,26034.0,55,9023,59772.0,6.6244043,38851.0,250.0,,,6.0,1335.0
86984,62471.0,40,9023,75033.0,8.315748642,10286.0,8.0,,,45.0,
10526,61830.0,41,9023,75688.0,8.388340907,59592.0,2041.0,,,,14205.0
718392,85589.0,39,9024,40138.0,4.447916667,,,,,4.0,728.0
577097,202220.0,17,9024,2431.0,0.2693927305,,,0.0,138.0,48.0,383.0
409601,71303.0,39,9024,64398.0,7.1363031910000005,,,,,,
304213,9740.0,55,9024,881580.0,97.692819149,,,,,67.0,
215058,7611.0,53,9024,660624.0,73.20744680899999,1096215.0,870.0,,,8719.0,614.0
214882,41869.0,38,9024,70547.0,7.817708333,,,24977379.0,31500.0,312.0,
1171894,170879.0,17,9025,536.0,0.05939058172,,,,,123.0,
316972,140443.0,26,9025,12499.0,1.3849307480000002,31050.0,23.0,376043.0,2110.0,20.0,
474781,112111.0,31,9026,20430.0,2.263461112,32739.0,2135.0,,,30.0,1058.0
309405,81418.0,36,9026,44991.0,4.984600044,318268.0,1242.0,,,,49.0
308399,119896.0,28,9026,16681.0,1.848105473,6426.0,50.0,,,25.0,469.0
236774,78957.0,40,9026,50368.0,5.58032351,51546.0,720.0,61898.0,381.0,,
162641,176284.0,24,9027,5012.0,0.5552232192000001,3980.0,7.0,67832.0,210.0,28.0,15.0
68302,107793.0,33,9027,17607.0,1.950481888,23376.0,9.0,12967245.0,21900.0,,
596049,75331.0,31,9028,35509.0,3.933207798,266100.0,1316.0,864289.0,3110.0,73.0,
296592,132481.0,34,9028,8763.0,0.9706468764,58972.0,2207.0,781670.0,3830.0,61.0,
420159,51099.0,19,9029,5048.0,0.5590873851,1240602.0,33434.0,48547923.0,243000.0,749.0,
322333,40424.0,44,9029,173029.0,19.163694761,3014.0,197.0,,,,
271415,186961.0,20,9029,3077.0,0.3407907852000001,12785.0,116.0,,,24.0,7.0
23781,56209.0,39,9029,91587.0,10.143648245,1104.0,6.0,,,24.0,
607,45948.0,46,9029,95668.0,10.595636283,,,787575.0,1290.0,334.0,
900004,59323.0,36,9030,68706.0,7.6086378739999985,33145.0,111.0,175.0,5.0,19.0,43248.0
470488,69275.0,33,9030,38911.0,4.309080842,18104.0,70.0,2369202.0,14400.0,65.0,
383456,83093.0,37,9030,37300.0,4.130675526,1033.0,0.0,,,36.0,12233.0
119845,90478.0,30,9031,19739.0,2.185693722,3406.0,6.0,,,158.0,
5606,64359.0,39,9031,63102.0,6.987266083,554222.0,1026.0,,,51.0,
1680311,146012.0,21,9032,11599.0,1.284211692,,,,,,
321183,75039.0,38,9033,55518.0,6.146130854,1760.0,0.0,,,22.0,
319811,42041.0,40,9033,133827.0,14.81534374,,,653305.0,1710.0,319.0,
242931,56032.0,44,9033,93033.0,10.299236134,11506.0,149.0,,,23.0,11.0
145656,98886.0,30,9034,20397.0,2.257803852,13978.0,27.0,2681238.0,11100.0,29.0,3573.0
124863,43416.0,52,9034,12096.0,1.338941776,548799.0,2418.0,,,1069.0,
1502832,73655.0,36,9035,56885.0,6.296070836,36087.0,28.0,,,24.0,1686.0
683048,131225.0,39,9035,16340.0,1.808522413,,,,,,
542035,150985.0,23,9035,9531.0,1.05489762,,,32910.0,196.0,,
321070,82977.0,32,9035,27099.0,2.999335916,147070.0,1485.0,13087098.0,14300.0,80.0,
1721085,8321.0,57,9036,1017114.0,112.56241699899999,219.0,5.0,,,,648.0
1039344,17054.0,44,9036,107224.0,11.866312528,,,,,4929.0,29.0
819216,37893.0,36,9036,37471.0,4.146857016,2690.0,105.0,1388499.0,7430.0,1278.0,
551006,25459.0,41,9036,65564.0,7.255865427000001,10793.0,,,,159.0,
145759,56318.0,43,9036,90764.0,10.044710048999999,,,,,,14892.0
596254,68597.0,37,9037,67497.0,7.468960937999999,61065.0,236.0,,,,
150659,21373.0,50,9037,385347.0,42.641031315999996,,,,,98.0,
146325,34293.0,32,9037,28717.0,3.1777138430000003,5803.0,5.0,,,3572.0,1695.0
667261,59415.0,31,9039,21181.0,2.343290187,,,9497715.0,32600.0,,35627.0
401187,97691.0,30,9039,26766.0,2.961168271,4578.0,86.0,,,52.0,
230530,94894.0,34,9039,32205.0,3.562894125,,,1241059.0,1470.0,3.0,18.0
105409,63257.0,37,9039,79244.0,8.766898993,3074.0,0.0,22324.0,36.0,,
1085373,11954.0,49,9040,125728.0,13.907964602,,,,,5336.0,
721460,281036.0,11,9040,1010.0,0.1117256637,2282.0,91.0,,,,
659571,161477.0,16,9040,7130.0,0.7887168142000001,,,,,43.0,
91825,212604.0,7,9040,777.0,0.08595132742999999,,,,,54.0,
429634,50327.0,40,9041,125527.0,13.884194225999998,17017.0,22.0,,,,14482.0
236473,73340.0,35,9041,34943.0,3.864948568,1175311.0,1182.0,11587673.0,28600.0,18.0,14679.0
98594,122762.0,34,9041,13104.0,1.449397191,29431.0,29.0,,,15.0,12860.0
475747,134954.0,28,9042,14494.0,1.602963946,,,204644.0,478.0,12.0,22.0
322311,100331.0,32,9042,27400.0,3.03030303,32913.0,972.0,6944.0,248.0,,14.0
215335,145162.0,29,9042,12587.0,1.392059279,5675.0,48.0,,,,
161055,238740.0,20,9042,1923.0,0.2126741871,,,,,,
1131294,297076.0,16,9043,667.0,0.07375870839,,,,,,
195933,62810.0,40,9043,40835.0,4.515647462,,,17761240.0,77100.0,11.0,1515.0
55042,73248.0,35,9043,54455.0,6.021784806,443.0,0.0,,,16.0,4580.0
3605404,267659.0,25,9044,550.0,0.0608137992,,,,,,
532032,121996.0,26,9044,20007.0,2.212184874,7742.0,131.0,,,9.0,
530736,146381.0,26,9044,10153.0,1.122622733,,,,,28.0,
368972,45835.0,50,9044,148071.0,16.372291022,,,,,,
260835,17966.0,39,9044,31006.0,3.428350287,,,,,3977.0,10148.0
169674,51552.0,39,9044,97729.0,10.805948695,54471.0,27.0,17472.0,2590.0,4.0,23913.0
150132,9830.0,24,9044,2825.0,0.3123617868,,,,,9387.0,
82366,92795.0,32,9044,20019.0,2.21351172,64445.0,1725.0,2570946.0,19400.0,,12947.0
914410,112874.0,28,9045,23007.0,2.543615257,4027.0,6.0,21260.0,35.0,,3873.0
544783,103064.0,25,9045,23254.0,2.570923162,,,,,68.0,692.0
519417,13476.0,54,9045,609576.0,67.393698176,2899.0,2.0,,,,39713.0
493025,177197.0,20,9045,3669.0,0.4056384743,24694.0,53.0,,,43.0,1994.0
485180,44084.0,42,9045,148888.0,16.460807076,,,,,8.0,4026.0
430142,49730.0,39,9045,118096.0,13.056495300999998,13963.0,0.0,,,,14011.0
316223,166359.0,22,9045,2651.0,0.293090105,3644.0,201.0,818492.0,3250.0,,43.0
214253,18699.0,54,9045,443706.0,49.055389718,6201.0,2.0,,,57.0,80.0
194282,117074.0,27,9045,4081.0,0.4511885019,718.0,,209507.0,845.0,195.0,5.0
144396,75636.0,34,9045,51678.0,5.713432836,11540.0,113.0,799295.0,2660.0,13.0,1056.0
50605,147654.0,29,9045,10618.0,1.173908237,6908.0,87.0,1652207.0,4430.0,,453.0
1355133,26608.0,46,9046,61001.0,6.743422507000001,1166.0,60.0,,,6.0,452.0
539198,4616.0,34,9046,50871.0,5.623590537,,,1722768.0,3330.0,,
602722,45670.0,41,9047,117429.0,12.979882834000001,1784.0,6.0,,,,2306.0
437960,115819.0,23,9047,10076.0,1.113739361,62957.0,70.0,,,28.0,22546.0
33006,106540.0,30,9047,24404.0,2.697468774,,,0.0,0.0,35.0,9.0
564458,113932.0,33,9048,21949.0,2.425839965,9383.0,96.0,,,,2161.0
457057,92917.0,30,9048,9615.0,1.062665782,20689.0,201.0,,,373.0,2367.0
308095,49525.0,39,9048,69802.0,7.714633067999999,2367635.0,39364.0,55599041.0,8470.0,98.0,
230845,108692.0,32,9048,15639.0,1.728448276,12230.0,23.0,,,,24304.0
310989,49038.0,40,9049,117953.0,13.034920986,,,331487.0,1390.0,15.0,1589.0
57420,101225.0,35,9049,26337.0,2.910487347,24788.0,21.0,623334.0,1850.0,28.0,286.0
1647853,45452.0,45,9050,147623.0,16.311933702,,,,,,
594675,134102.0,25,9050,7564.0,0.835801105,19075.0,235.0,,,92.0,
572237,23753.0,47,9050,298266.0,32.957569061,295982.0,2267.0,243820.0,2820.0,21.0,9203.0
474082,115051.0,26,9050,10438.0,1.153370166,2859.0,13.0,66001.0,193.0,169.0,
389287,16146.0,51,9050,339773.0,37.543977901,,,,,,
251617,54280.0,32,9050,93768.0,10.361104972,101817.0,904.0,128733.0,2620.0,56.0,1006.0
89539,78375.0,32,9050,44086.0,4.871381215,444.0,2.0,226707.0,310.0,64.0,
928909,84893.0,41,9051,44545.0,4.921555628999999,,,0.0,0.0,,62.0
1707638,42690.0,44,9052,94421.0,10.430954485,,,,,310.0,4332.0
1006513,51052.0,41,9052,51882.0,5.731551037999999,12372.0,25.0,,,568.0,26159.0
741480,123395.0,40,9052,22585.0,2.4950287230000003,1596.0,7.0,10356.0,35.0,,
407565,4055.0,48,9052,242827.0,26.825784357,,,,,17370.0,
1641886,16983.0,25,9500,10921.0,1.149578947,,,,,5245.0,
538888,9873.0,47,9500,104882.0,11.040210526,18089.0,355.0,,,6896.0,
493411,20366.0,22,9500,5702.0,0.6002105263,,,,,11.0,
487732,142229.0,22,9500,3339.0,0.3514736842,1769.0,120.0,314370.0,,7.0,
215003,136439.0,28,9500,13472.0,1.4181052630000002,11523.0,5.0,328061.0,1540.0,,
845343,165422.0,29,9501,9516.0,1.001578781,,,,,,
139259,32033.0,30,9501,220.0,0.02315545732,166274.0,2652.0,,,,1689.0
1673365,71539.0,53,9502,67987.0,7.155019996,,,,,,
225629,35868.0,34,9502,38895.0,4.0933487689999986,2053.0,9.0,5205924.0,4750.0,532.0,
827778,177463.0,26,9504,7659.0,0.8058712120999999,596.0,21.0,,,,
118884,233744.0,19,9504,2726.0,0.2868265993,13556.0,27.0,,,,544.0
41619,159277.0,16,9504,2717.0,0.2858796296,76831.0,167.0,,,36.0,
1692158,76378.0,49,9505,55426.0,5.831246712,,,,,7.0,
1627941,54141.0,46,9506,103070.0,10.84262571,,,,,2.0,3770.0
984435,,0,9506,,,,,915207182.0,,34.0,
514259,124045.0,30,9507,18490.0,1.944882718,4736.0,3.0,41426.0,192.0,,350.0
142038,145879.0,23,9507,8915.0,0.9377300936,19058.0,9.0,651417.0,1610.0,29.0,226.0
598668,82866.0,32,9508,29687.0,3.122318048,36573.0,10.0,530102.0,2090.0,,37627.0
210583,91310.0,36,9508,34159.0,3.592658814,40708.0,10612.0,,,80.0,
789400,90536.0,38,9509,27309.0,2.871910821,1125.0,,,,50.0,18694.0
622153,116097.0,29,9509,23504.0,2.471763592,7208.0,76.0,,,,
40217,67935.0,35,9509,67175.0,7.06436008,,,,,36.0,
637683,79129.0,34,9510,43959.0,4.622397476000001,1818.0,131.0,131563.0,686.0,15.0,
281314,62957.0,50,9510,79615.0,8.371713985,476.0,8.0,,,,701.0
279292,87342.0,32,9510,40536.0,4.262460568,13629.0,15.0,1142630.0,2670.0,,104.0
40981,106932.0,30,9510,28368.0,2.9829653,771.0,1.0,0.0,0.0,,60.0
1336009,272310.0,0,9511,2.0,0.0002102828304,,,,,1.0,350.0
822766,29408.0,42,9511,109920.0,11.557144359,155125.0,374.0,33533562.0,84400.0,,298.0
642841,125823.0,28,9512,18862.0,1.982968881,6972.0,19.0,,,,
291131,176370.0,18,9512,4179.0,0.4393397813,19222.0,385.0,294043.0,926.0,37.0,
833078,235697.0,14,9513,2948.0,0.3098917271,17034.0,271.0,,,,1120.0
347184,455569.0,3,9513,186.0,0.01955219174,1396.0,2.0,,,,
151953,159069.0,24,9514,9307.0,0.9782425899,,,401588.0,1260.0,8.0,
82144,55562.0,41,9514,67846.0,7.13117511,53956.0,2780.0,17827399.0,38700.0,1.0,8083.0
73211,112118.0,32,9514,24208.0,2.544460795,,,,,10.0,
60669,132663.0,25,9514,9456.0,0.9939037208,28463.0,198.0,630792.0,611.0,84.0,
1564163,162555.0,31,9515,10282.0,1.080609564,,,,,,
525868,18337.0,57,9515,457941.0,48.128323699,,,,,,
257039,74763.0,27,9515,18131.0,1.905517604,94660.0,44.0,517888.0,6480.0,,97952.0
188395,110059.0,23,9515,6063.0,0.6372044141,49869.0,1078.0,7992074.0,65500.0,13.0,
3634533,273813.0,19,9516,207.0,0.02175283733,,,,,,
234768,103254.0,22,9516,7241.0,0.7609289617,20860.0,57.0,,,216.0,
84219,72945.0,27,9516,17550.0,1.844262295,,,42828434.0,121000.0,,30412.0
3603948,293198.0,20,9517,151.0,0.015866344440000003,,,,,,
1035450,16072.0,60,9517,577496.0,60.680466534,3332.0,1.0,,,35.0,
1110779,17736.0,54,9518,241896.0,25.414582896,176.0,9.0,,,,
680687,127123.0,25,9518,18081.0,1.899663795,8306.0,539.0,,,,
346005,52243.0,43,9518,49348.0,5.184702669,,,,,624.0,
1147668,120089.0,17,9519,1558.0,0.1636726547,28373.0,34.0,,,13.0,
207169,36890.0,44,9519,182132.0,19.133522429,7611.0,8.0,482966.0,1470.0,,14397.0
130982,67468.0,37,9519,61358.0,6.445845152,4499.0,18.0,226712.0,1270.0,57.0,301.0
419656,13111.0,49,9520,481953.0,50.625315126000004,50158.0,389.0,,,1693.0,
245758,72173.0,38,9520,58258.0,6.119537815,5991.0,2.0,0.0,0.0,11.0,
69327,136953.0,29,9520,12265.0,1.288340336,24433.0,581.0,3233.0,126.0,26.0,477.0
908462,94780.0,34,9521,34604.0,3.634492175,9740.0,30.0,6681.0,169.0,8.0,
470520,108703.0,29,9521,24848.0,2.609809894,,,,,52.0,
324617,27488.0,33,9521,32000.0,3.360991492,2990.0,26.0,622779.0,,37.0,156.0
215537,12404.0,50,9521,446778.0,46.925533032,6094.0,216.0,195411.0,1140.0,,162.0
1876,90268.0,37,9521,35366.0,3.714525785,,,,,26.0,
