cm_artist,artist_name,spotify_artist_id,itunes_artist_id,deezer_artist_id
3676746,Yue Loong,36pJJJVLG3eQF4ZKWhHJhd,,
3676729,Perfect Backwood,0SBlZ2oeiadA3BVmGyG3YH,,
3676630,UNG - Undeniably Genuine,6euuen9H8YQX16Hzthkjf1,,
3676617,ED songwriter,2wRiFYDyYp9P7eTt8PbZ1i,,
3676524,Neon Fir,3r1hJtzPsfd2BvoN17zrMo,,
3676488,Baronti,2rPWIF2voA1gJj1uYWbRzI,,
3676420,Davison Nazaré,1bOmxtYjCM9JRjfP9FnCSR,,
3676327,2BA,5yqtTlmFEME877Yi7e2dlW,,
3676297,The Czech Nonet,3XYMdelFY5PzSKpO4C7VEI,,
3676227,Ramon Triston,6ySrMo7TgJkPH6Sw7duAyx,,
3676110,Khokho Madlala,1UpxIcKSeSlevrYieXfSDZ,1476133103,71531152
3676037,MC Izaac,2jfBSLMgVr7GelaJgGfiR2,,83724442
3675923,Pamela Anaí,68NXg6jEFcLkCymtBfy5iO,,
3675916,Brendon,09yddEn8yQ9xrCBHDyWUxu,,
3675863,Ak-ViBe,3rwMvsMDoa4p4t3UzDzceL,,
3675788,Ro Rowan,6iGZvlTCdCWImNya3JeGuC,,
3675661,Sarabee,2M3bsXM7QJOZYXecm93H8R,,
3675608,ABC RECORDS,7gzzSZ7uo3VwV9sax34laR,,
3675509,Arbetets Söner,0jqREHxkr7QAReyAWUKH8V,,
3675493,Ty the Prince,6D6sxeKpMA2LVLogNSeT35,,
3675409,Mountain Time,2nXieQTZX7elvRg2YkZx4t,,
3675006,Chico Sad,1IyeI35Ye4SiGzU824qiyH,1505225137,
3674967,deepscribe,1foDJXIdsFF6ag1tMJODbK,,
3674808,Lucky9,5nVMaQ7gI9yqJsdPaw2qIX,,
3674562,Zoom the Great,0Hc7Sl7nAF2vIFi6ybTX8t,,
3674515,The Kramers,4YQIgHKADGuqRbq7NvSQiV,,
3674488,Alkaloide,6EcejMIGtyiSXt9ChFhmiB,,
3674008,Sagrestano,0S1wdn4IHa7Nhr27Et99AW,,
3673988,Producing a Kind Generation,2LkWCxrpEYr7qSYtmrceH7,,
3673517,GioPk,1XTFeTvP1BQvD3yhmjptqW,,
3673484,Buzar,5iJrs2Iwvy8AbodznaQfJL,,
3672910,Martin Krampl,6NHGkAMesTTKHR3NdKqN3V,,
3672900,Yung Blacc,2DmWDDiZFDDCqPUzv7bizm,,
3672785,Her Demons,4imZXQgV5VXSWSZfzRavM1,,
3672777,Benjamin Rhys,0WCKvwVqntK7wvK2wyecGD,,
3672730,Juanito,58bRWJKD3NemVlU5BSp2MO,,
3672640,Jahlani Kaleo,0Wok6aEXkikJbRsLo5rRDH,,
3672572,Vinnie Mac,3Ix0NFqsk3yz4xanJXuxwE,,
3672559,$hay$hak,2U6y1pD1REsDpy00MYvkyl,,
3672456,Trent,3WAjnjRlX0yM3JDkZx1Aoh,,
3672439,Coolgirl,2dWhAx6AzKU1Pn83BG1VCg,,
3672422,Quincy,2Ba5UdH4IRVXfKd3p97NQU,,
3672372,Hot Air Henry,28pYhpSL6lZ0jTokpFct2Y,,
3672369,Michele Di Virgilio,3Mdxdi13wSq0LvkDNRvy73,,
3672339,Scream,58n8XKp6onMeCHfpckCcjv,,
3672328,Caviar,3YDKJ9lhq5d0BpyQD1rlvL,,
3671774,Simper,1dTkhZlp4Y2RDqfIZnriXd,,
3671076,Juante,6Sydbi2U9AyqHPPrZWESSP,,
3670620,GBO,2mRTGnDwpusRV3WvmSTGkb,,
3670361,Jacques Arnould,7pAJufh7wXQ8TDHPcKNN1Q,,
3670346,Hotlanta,50TBjgvPQXWUYUdxo7uah5,278030063,
3670344,Alert Minds,0zO7R6Xsxx7alqC7jCjT45,,
3670108,Joplys,75Ku39s4W1w4R7sOFuilcc,,
3670069,Deltic State,10zYmnyNcrtSSK3bdkaOWE,1504342884,
3669832,Marina Lambrini,133KrfFowpdtvQjmswrZoo,,
3669816,B4l Hotboy & Trip,0aK5AwS1OJOvONv04Pg3YZ,,
3669205,BLUESTATIC.net,21uNlWlf91BUFzjGoWoIlu,,
3668896,Virginia,3MWopwRThKjpBGRAQHYSpY,,
3668842,Dutch's Basement Blues Band,0ib73oAUpgtn3yYSusgH3w,,
3668621,Rita Marley feat. Bob Marley,6V5cVLbJoP99I2EXVdwEIn,,
3668500,Kameelah Waheed,2YTa2kPiPzJ6K8JJlGZTBU,,
3668278,Chaz,4I5NghrEBqPigH4tui7TBC,,
3668132,LOWRAY,1ZXaikkCMF1SV2qoTt0RON,,
3668101,Archie's Dead,6yBnbyRWOAqgWILhA6qI90,,
3667995,Hector Choisnel,3qNWXWQQnKGtjLMEbDsdzl,,
3667841,Sligo,5SkXsbYJsPnArWO9awee1J,268986273,
3667793,Jói Dagur,6VDryi3j83zWKR1kZ1Uy5C,,
3667672,Ana Sofia Santos,0kp3Id14k09MbgxzYnVCcM,,
3689751,KaitO,0r6PanH674SO7ULpUAVEqA,,
3689438,hyperblee,5XQ2Nteu3P22pIw5WZxjTk,,
3689326,DJ Lokusts,7oiOKNSnf0DVmmIpNlhV5o,,
3689265,Schlafmusik für Dich,3iwdStRgWGF1RwuxLYikme,,
3689019,Yukon Delta National Wildlife Refuge,7MzbMwWCZlL4ouN4IOQxTM,,
3688985,Frank,1z77IbUoopOGBIn86bswWk,,
3688755,Jareth King,7hCSO7Bh7p1Y4TuKMjbPwz,,
3688308,Dimelo Khode,64tjiYKfm3mLBWoeTdvAnt,,
3688226,Joe Shaw,0g6gLeoZWoBh2Qqucc3oKE,,
3688048,Who's Near,7BVQmnOG9Zthx62oSrM5MS,,
3688047,Strawberry Blasst,3IaaqhXoUl3AZ71J473AhN,,
3687889,ANB,2nqDNXkWOhDIN5EdCNkqar,,
3687868,sobakasoma,6csy6eXZiQ5f1yUubWc4h0,,
3687771,Clara,5w0sAq7EzeETFpmOe0EkHc,,
3687682,Buba Pro,6Bh2NjL1KkkRPcdIg9y9Rf,,
3687644,Sigurjón Örn,286JYkoVxPpUaFKNWKb6L7,,
3687607,Quang Anh Rhyder,1W2pigH6UYwuTuFbwoSfVZ,,
3687604,Delgado,1pAGLUK10CDukFBLexei4l,,
3687520,Quantum Haze,5VPMKrkAVfqcpVi5ZO3R5N,,
3687458,Mankirat Randhawa,2nC4T3Fw6vY2VwXCMCJsBk,,
3687319,Neuro Bliss,6SfZboHhVb7xrb5d7yl5zz,,
3687095,Sonia,3kKo6sl1m9IxhCv0ZNf8ab,,
3686958,Cheli,0hWVh3pEnnDRacHUohsxff,,
3686931,$outh$ide the Mob,0Npsjo4Ty9DifKHLRHWwEZ,,
3686896,MC GH DA SUL,33SpK2anVxr3ln78uxXHC5,,
3686643,Tempura,3WLUyDqIO1ihcIgNzIu6ZB,,
3686557,Deadweight Loss,2mXSMNGjfMap2IZ77EShkG,,
3685973,Perfect Hue,0gOiQNnNZper89puM3hQvV,,
3685704,Pojok Tua,6g11FNXOcKd3Pbe3ZgjFpq,,
3685418,TVMA,1xMHydiU3kcSGpvCh4EfjH,,
3684756,Ado,0TIpoDQNkFcy4QRxz7uzV8,,
3684703,Tribe,48xr7DgHP0cCJEOP7JQEYw,1499849662,
3684629,Brill-Iant,07R2d2yJPjWON94ttx15cl,,
3684595,Will Wess,5RGuXOz6v2CzxDTeCR2MBM,,
3684242,Pred,2UQvWkKeGPW9OkcJqT9CIm,,
3684238,Dupon,1Aa1KznkNvRY2KfZZVMMNL,,
3684200,ARTCØRE TECHNO,529gQJvHKndfbfpchshwVp,,
3684158,Izzy Fletcher,2Cl4rIStuEa9atBaokZgUq,,
3684149,Trvffix,4MgxoZUoKKGzDetDSq6MQe,,
3684114,Afsky,6qu12lOw93T3fdztqgZx6z,,
3684106,Mezzalibbra,1jIuF1A7D0x3qgsXTdTZ2o,,
3684071,Faith Ann Marie,7AIOYw8Ec4mzmj7T2wjqOo,,
3683997,Bart Fermie,6jdA31896cnaP0sRj9zXeA,,
3683827,Lito MVP,5LzNkERCl5up92p1GGnuur,,
3683796,YungStew Music,5DG1i2Izhj7PtKyqYU6ml4,,
3683652,Rampue,6qrX3Cdi0OXERgOquazTLf,,
3683570,Braddah Willz,2J5Ro1t3DDajcwysRh7HdF,,
3683524,Aprxii,3kG2vyfKwjQSYLKLuzYF6d,,
3683474,Nathan Constantino,2jG6vQkkhDpe5tDZkJp5jL,,
3683472,Felipe Motta,2z53Dwvr7eu6xy7iZrdBHt,,
3683387,Robin Martens,0km14TPMpsNiqYeG9cREyJ,,
3683264,ELLA,31WUxYABwBKWqj4ZY8OeVd,,
3683195,Jetplanez,2K0vBku5lrcnjE3m5PNuYz,,
3683108,Robert Krieger,5WePS1lXtGBeaE1FsjQQZ3,,
3667743,In the AM,4HxFrSPWGajvlCawr5RCgh,,
3667469,Limbo,2RzO1pMQV1ZyHIJLlHdEd2,,
3667362,Troythelilboy,6EcBZD2tYllc3Pmce7dB2r,,
3667357,En Bee,3KvxFI467aFQYzFvojqQgg,,
3667330,MODÜLES,6xjfdMijNA1j2JXeYUOy1J,,
3667261,RockyDaGod,18Bh0uTZMzqNbtfDBiTGpO,,
3667241,Mike M,4lCXDpPe2ZLT0pCx1DYCRc,,
3667194,Jimmy Jr,4EX83Wb1UpfRsq6Bfxq4zE,,
3667177,Ray Aley,0P6OkK5UPvrBIA7J74Ewii,,
3667135,Airon,7A15HmiSMzH27tHVYtTVGM,,
3667077,Jake Sebe,40tKueVlw2QIouRxu9irMH,,
3666967,Lil Bump,7dRHUCIQvdd6uU9zCFMc92,,
3666934,Orquesta Carabali,44MrQ4nyl7giVMx0xOnvqg,,
3666745,Dave,3PhQ0ajFgDgfXNHYoMTNDQ,,
3666722,CurbSide,55LTqtsML5mTvUubC9agsa,,
3666703,Garrett Black,6k6Vl5b5xrv2PiADgBNmWD,,
3666619,Grupo BerEn,5vUV1XcukkTR0eXG2gOxWh,,
3666590,Christopher Milliken,6U8cwjzv1xYduDvaN0OH8d,,
3666550,Mått Mūn,0nTiYkpnwImvcJgApxXgc3,,
3666457,Glenn Denim,4DpOqaQtrcQqdPTZTmbhOT,,
3666449,Jayy Global,274EKUUV96W1Lxo80m7h50,,
3666410,Milefo Band,68kdswYXiXk0AEfCvHEXXD,,
3666357,Planet Juno,3SV82VDIZKgPBm5vJhznad,,
3666312,Grounds Crew,77pHHNvnwaNhhF5XbkvemT,,
3666307,Ampliphobia,2CNX2UIswtMQ24C2RJqovz,,
3666288,Travi$,6ytMEdbiDiHc4wxYfliwy4,,
3666042,J.Brazyy,5Go2NQAMrMCjpY7UUdFCOj,,
3665976,Fresh Kiss,1BsI3Y5hqPQMPrj3aXnlkE,,
3665965,The Hard Modes,7dIPdnOLvs4AJzQdbrJW9i,,
3665960,Andromeda I,7k8rImTbHRICFnVmPT4iZP,,
3665930,Sijtse Scheeringa,3YAK16fJlWX0VDLRYxEGRG,1038823170,
3665929,N.I.N.A.,2HKGNNB3sAamiEDGK0KMui,,
3665686,Shambhu Das,0lCosY2rDX8ssmB6IyYXaL,,
3665530,Goofy,5K73E2fNtL0KlcLUdJnXL4,,
3665360,Huston We Are the Problem,7DziZdBSxf9oXP12AvjEj4,,
3665301,Marcelo Juninho,43uGts3KF5bVJ0kKQnEvwz,,
3665077,taebeats,1wFZg5WQb9G9UQZdGLtDQX,,
3665066,Prince Emai,6RFRUXrLipcy9D3qRSaENq,,
3665042,Dead Is The New Black,2c7R667QaglrJhl3gBgALt,,
3665026,Hector Trankvila,2Hixoe6dFOB2vE8m3yDpNp,,
3664975,HIM,2e7Sk9xYAeMlUlCjmPhBtX,,
3664912,Why Not,4Ti7b6b9nriLYsrxsLzmCK,,
3664876,Carolino,238XEH5hGbjvDLiZa3zTKy,,
3664868,K1n,5Kmf6GWJeI4y8XOTNZ5c63,,
3664836,El Mundo Limon,6ewUKYDx23YcomTOQdDvTB,,
3664831,Angelhughbby,5EXGF1yYvpGEuGQrgHDvhM,,
3664801,VBK,6eRaU5IjuO9pyvUbbtDA4R,,
3664746,Trifecttta,5iVEtrpyDU4bWxGkCW4XdZ,,
3664737,Magic the Rockstar,7zJmq1P9iztb5OVhMGV9aO,,
3664658,Rami Dahmane,2hHnRsEak6PBnsO20XDpIo,,
3664586,Frenzo X Sevaqk,7ohzCjHkjRd2tCRgYvb5LG,,
3664573,CotydElia,3QhoDmxmopV5EmJL6ULsNs,,
3664537,Cornwall/Petrén,5S42GLCoaOOAxM8aOKgPrP,,
3664491,Rhae,4iOyThQHoSys9MNHenfS5e,,
3664483,Nelson,198cQ5jW3tKH5L6TSQjUDN,,
3664433,Groove Indigo,5qLwJXv9xNojdsQjJqz4Xg,,
3664414,Gayterade,4FUIet15O3iUW5pPQftCqR,,
3664411,Loiter,2zyiMGj8HE9pOwIHvTx5sI,,
3664392,Edukate,1Cee9wdhyadyGWQEotlMu3,,
3664283,Nick Callisto,7efCg2wvgJYkEm6GP6vlae,,
3664261,Valentin Varo,2j0fNAsMSowfH7n2oywMWI,,
3664236,Mindstate One,0mdJYqXlQuXhG0QzOWu0ii,,
3664232,Anders Nikkarinen,7KsuCJUHwqF5LANVxaknS7,,
3664207,Mola Mola,6hYaujVhlhL3bySg2YFrvE,,
3664199,Azazel,6tDCv77d02KP0CxFUghKSd,,
3664191,Lil Rahmuni,25CF6j4qI82SsNGeO11wip,,
3664182,Malibu,3fbsERsyJRhw7beApwJob3,,
3664163,Kliptic,5y6O9vl8dOVvL0CCSGrrCc,,
3664052,Beleo,4AyR574IDaXkBASH7k2nsq,,
3664048,Panicwhenyourecalm,5wSu5AeFEegdwg5ucgRoap,,
3664047,Yella Flat Boys,01V3Qm1TK0j2uXYZJOEAgP,,
3663930,Static,2UM5VRZ9tTdrcudFBZasRb,,
3663915,Lila Berry,08JWDVECucm5CFiMJ55huJ,,
3663869,Libertad Maestro,1QsqaZxwyJQxt3ysaWNBGC,,
3663809,Surges,0htwycyqFmsYBcvVpXa9AT,,
3663793,keep calm stay home,2pbCSMo932bDojl6juak3a,,
3663788,Sunstroke Rain,3hCHVPXvHCmnAJhbaec3gj,,
3663754,SAM/Sin,4Pk6rGcwH3cXXG19VeNP7Y,,
3663611,Kenaniah Band,4cx3LSEl58srjpd0iA19L2,,
3663584,Nudegahd,7old6uAVgcXpAvPjSFAmaL,,
3663406,MC Oz,5llhTGVkSB5GzNCSbjZip6,,
3663265,Aaaedo,1HQKArpVWwzIih7zJ1ENzC,,
3663187,Dale Mabry,2q5cpeKDxK7H0VLPgJF6fA,,
3663158,Cmoneyy2j,5IvS9vchb5deJktXWXY4GF,,
3663156,grandavian,63rScpQl6s4ugSIT1WLIb9,,
3663087,Monster Shock Crew,5pTK5bVBY9mpnh7QesaC4x,,
3663071,Numidian Dreams,5HrQecURlrlNi77i4WJY83,,
3662914,Schnuckenack Reinhardt Quintett,5HU0V4PB47Z8UFO9bEM08E,,
3662784,Dila,406obgTN12PqdTOnPDGwoo,,
3662714,Ananda Grows,48P1cSqHS4BgmdcaT0DOgy,1507884119,
3662226,許瑋甯,6slOZhb3qzA1v6exUaMx8t,1033115357,
3662087,patr00,3FCAhg15gIWiVG2ie2wf8l,,
3662055,Modern Age Dying,2BFlu5Un4jDTcUchOpjX7t,,
3662034,Paul G Terry,7mZ7mnasaYw4LXXLJ8adQn,,
3661921,Sebastián Orellana,5uosMg0bUbmZIlQpzTAPc7,,
3661856,Amoré,2ZovyKOFnkdAdLmOQ7GhoK,,
3661790,CA$iMiR,42EPVi1qNRQ2oDcOmnPu27,,
3661698,SOLON,2fJpJLdLeJwyOZKkLnAwJh,,
3661696,Piral,6O1nWZfNWXSCLTJOQsmyzK,,
3661674,kidshyasfuxk,0OwpYL87GqLVkq6qYjlYcT,,
3661660,Corei Shy,2id87Jb1qJcWJenUgr3bWx,,84726762
3661505,Lovedealer,0fzEhrmuWGTVzFfR44jUQK,,
3661316,Fê Braga,76XuEo1FMwuww2ASUgrf3g,,91682562
3661083,Hugo Carlos Granados,4pF7gvj2MNze42BXKiByC5,,
3661071,M KEY,7qnX516RN4kg0n7knW8uYI,,
3660936,Only Child,4JVtP6rmKZq1zra67GidWJ,,
3660924,Varobeats,0Ugqg8b8cVDRzaVXxCMenA,,
3660727,Yongkytown,0oLvq0E0XQT55lYZprrobg,,
3660717,Dil,3UEBxs6WlnqiCBDuvrBomA,,
3660631,Josan,4xvYaVtQeKPrHKrO1lwvdr,,
3660564,Po Po,2OHIK3veFM5pQpemRbZjeM,,
3660519,Physical Copies,2Ck2XJpCxvQ1fd9fcU8CvR,,
3660460,Hub City,1JS4z5tvOYRzOR9TRSjLEL,,
3660401,Pepe Gasparini,4opMngfYP7fMJmgud8eylo,,
3660213,Allan Høier,1nGnAH5kJCp95xkedxGLyt,,
3660160,Anthony Figliano,43VYhYXOcnF9WQz7nF14Fy,,
3660086,MarcKey,6A9MvK9qZYmZH7omyt8BpP,,
3659909,Brandon Abner,3dE9YaTIdXPHTVc44cHhqx,,
3659745,Kawin Kornthong,6zaGkTnAXVxIGE0j6SR18J,,
3659719,JOWIE,1YxXhX9pcXRgZmB1y8Kxm5,,
3659511,BJ Esporma,5RT5e3yj9Ap4eAJ3iMyXS5,,
3659467,ChocoLala,70P5PWKerOlheHQ4alviOo,,
3659415,Noy,6ebdZ9GFENducgurf5jTmM,,
3659345,Frello,3sK6g0dSMCSMeo3YgdOt9m,,
3659317,The Bench at the End of the World,7KT9kbZmpXamsVlNxhUiij,,
3659287,Lil70s,36rDdBpU3FrISYVwfhLkcz,,
3659222,The Killer Drones,0eIkzg1a2kWHXIVLU2qeaO,,
3659190,Danuwin,522IH7hWkHTWoUeJ4BJAG4,,
3659055,CRêPE,6fT9hagProlPrSaN9yexSt,,
3659042,Flen,1YJbyvRjn11MDUtOyaLcc8,,
3659016,MF Preme,3epLvFrUdOJLZKLBmuHmFi,,
3658897,Dge Kaiser,5L4KnCCgKC0YcFlhWA5ty1,,
3658857,Onyl,6j1mq6bUN7inpkEDS5hNVa,,
3658768,Kamarikuoro Sofia Magdalena,0H8qJrXOI4WJKP6qVyRcxn,,
3658732,Reboot the System,7J0uFTaigT5O9KEK1N7qFD,1504355526,
3658692,Zanella,0TQu3iq97r1dh8DOZlsKDu,,
3658673,Epic Levels,3khUbYzO8sd5H8TXgVzbcV,,
3658537,Ataraxia Tu Papi,2AuhrHao866bEynjS6WFyS,,
3658377,Jesi #7,6CxYrfRSMfwZS3yMo5KPY3,,
3658335,Corey Wolfhart,1B2vUX1xg9vQX1Tf2r6N8q,,
3658168,Mr. Benjamin,6yNIXp0aYZh1dwJrPkYT5J,,
3658117,GG YoungBoy,4rFPOqO1FvN8cxFz1d86Yj,,
3658113,Izzo Dastar,5McbcIHEpD4bY8FwrCD1aA,,
3658012,Urpi,0XGXsMXAHKj35DHiR5x3VZ,,
3657717,Racoonhead,1ZYlaCk0urYoSZZkIZiIll,,
3657700,The DANGALEROS,6WA698K49pNCS3hwqzsebF,,
3689453,Claire Gilb,0cTHBZgBWF4tAb5vv2NwwY,,
3689396,SNT137,2uFLDfDlIo47oDZsvnsex6,,
3689394,Lola,38Y5Qtig2pYyfBsN8HpR7m,,
3689360,naws,2wT0E5HIKwiCF1iuHx2Tnv,,
3689303,Slizz B,743vFXbAOzdWttGimXUxPa,,
3689250,Kei-ez,144Rgk9BXjkuVISyePjELj,,
3689140,GUS,2Dk2OgaX4VrCALcXGAg91o,,
3689095,Tristan Klenk,6byA7BAqvZg8J84Zv4i4TU,,
3688798,Dani Herrero,6KtQbK8jiSsSi8jOQwT0Cj,,
3688760,Los Titinos,5LWackaC3CiNksCKpKqfwV,,
3688746,Patricia Andrade,53sTdIcFzqK1CyQJxstGOd,,
3688360,Ayentee,44LDovjsBlk1AuwpgQKfnD,,
3688305,Yeyo Inostroza,6RmS6mB5t7vuXxWt5pZ518,,
3688300,Agos.di,7yECRoJGDt8DTQrEfaS8E1,,
3688250,HANZ,09D7S4BnNGAb9b7dN343dy,,
3688246,Jonny Wheeler,3lJ7VceuNEK3DX17DdXDTf,,
3688212,Juan Degwitz,7ez9cqLhvYfWs4bw60Amse,,
3688059,Dean Kyle Ang,61XhL1jadp7TJyl1xUjNdx,,
3688014,BlindSide,6llJVGSjOm1xaKP0S4Mtqn,,
3688002,peter is shy,3OWYUQKhISIdrUyaRVwvnb,,
3687993,Lil Tom 888,3TTac38Gr5KTOgGMWvAzDV,,
3687891,Dullards,7kmsuScefb4gFayr6b4F8U,,
3687846,Dowel,2PdsP1NJ9xpO6iqdGyCENa,,
3687833,V Side,3jrWHsRkJXlehyUeR5SywD,,
3687831,Stampida,1HJA7PjlVAdpIkIj0E8x4W,,
3687646,D Rollen,0ZMshjjnE2k8VmKsG5jJTv,,
3686882,Colie,7CJbgxw6mmM5QwSb0QMkoO,,
3686040,YoungYoung,0eOqOU4M0gRUKxsdY4q9p1,,
3686017,Yusa,1G7HboXTmrAyQ7K9N3avaU,,
3685865,Ömer Meşebüken,4L3emjTc52ethdM1dsbaAL,,
3685374,Stillborn,7MbfqoQ2IdiDl8ArHodJs2,,
3685183,An2n feat Friida,49EHD32pR9av2ffRHwicuz,,
3685091,Despised Masses,4vPMDhtqwIqb8mI00htjy7,,
3685087,Write Hooked,3wDVcPN6oE3RATN7z899BR,1510785778,93094482
3685025,Lilsavage,1A0TMEWAU9VhnB2SdRogyE,,
3685017,Moonsum,55iJU8FJKrvzLLDZXK0yWA,,
3684886,Millán,7CsZ02RnZbXzPUIyMUPT9o,,4832215
3684856,Bankrol Hayden,7aCEzzFgG5B0da6tUDosxu,,
3684830,The Tayders,77Ln28uiJ7HhW6jzsO9qJE,,
3684787,Tina Diak,6aKxsAsHG1R1OvOozlquAj,,
3684660,Pablo:Rita,3eSHZsjhactmW39yo4Z5w8,,
3684643,Tanisha Tarelle,2lE6i3JWUZI7uc6WBsjS82,,
3684633,Gray Things,1XPXkJpPe7oIa5zdmRIDSz,,
3684533,Umiker Pascal,21qXpPLiDHk7AMmrNPUzFx,,
3684413,Márcio e Douglas,2L3wzb1xCqgyIhKxWXJ5kk,,
3684250,B-Soul 215,5NWDMBKlK1IOi5iyOdOTi6,,
3684081,Micheal Blanton,0irMcw30Q41D88tl9QgoWg,,
3683980,Denis Rodd,2DyXDvVtYLPqj7iIV5aub0,,
3683943,Sixpathsss,0eYYuOp2PVQX7tbfcRIE1e,,
3683899,Grassman,2l2HeCjgOONTXoklWSezxg,,
3683889,David W Solomons,5XXUzxtfnAGgm0ma4fOTPM,,
3683833,Живые,4xFlLkkeAy5wPZXeysMfdY,,
3683738,Matt J. Dub,449345KqGX9WPTaU8FpwIW,,
3683728,Brozayy,7IRvlADV9BeJ1YOYKaQGb2,,
3683698,Friends from Japan,2Q2648P2qDDAFCzTTb3KRg,,
3683573,04Elfo,691r13Vo2e3xSPJlBXHkYX,,
3683564,NMS,6L6bFm8eqRE5VFiFfiTzBc,,
3683328,TitFreack$,3fYV52hAd4W8q7H6YdZKB1,,
3683298,Drez,46bVb1RK6v2e5WMTfQG1aC,,
3683288,HBN,0q9Hdi6b0OoFLbcRVqCira,,
3683265,Partition,4VERE7b4rOFiHXkmoSH5Oe,,
3683225,Arone,0e1OEBzsRs12CDP7DR62y4,,
3683035,Heinous,6BmAMQrBhJQbYLuY9wOztJ,,
3682925,HUGO_TRz,4K5OlFpHTBw1VShfFpTlLp,,
3682620,Neediz,3AVnzuO9Q2rv63wy0Omgai,,
3682439,Cazz,5iCSm4goLpQyawRKyxxmsl,,4071298
3682304,Hemachandra V,5udOgtMpQ3rX0Pwy1RUDXo,,
3682291,Cat Behavior,5pYORB2hG8taZeHjJeINXy,,
3682183,Warwick Kennedy And The Strangers,27gfwngUFVJzlnohzlQHHK,,
3682106,Chris Landmark,4bBPfXQ4g1pjJ4CNr8hllb,,
3681977,JuanMih,2u5KKk50PRDqPIOM8hgYIO,,
3681972,Maserati Ace,5MunexRIgshrYsqdHNG1yl,,
3681945,Halkopino Haapala,4KvhLQVzcX1Yw1oYPq89WE,,
3681826,Angelica,08qDL3L1sivUBXaB0gErqK,,
3681654,Jaie Parx,6T6KrCfkb4dNz1xNVEYMCk,,
3681565,PKY,2Sxn6dg8L0dejWfCk8dMcA,,
3681556,Dastema,4gW6F7p2cH6Tef7VZgEVl4,,
3681485,MVP Militia,79h3qnOBcksoKnCfgbrjfc,,
3681484,Jee Sick,709jKNGtifgCr8E16wZx2u,,
3681337,Moon Destiny,21hHH5CqVuITHydUgJhtGG,,
3681315,Insepsy,46XqIgIX8Sfce2v8Eygmyv,,
3681213,PELA,47CEZzG0gF0YEbIl5tpRP8,,
3681013,Aqqalu Sigurjónsson Reimer,2hUrYIUU7x09thauUdZwJJ,1507870445,
3680879,Endre de Bartolo,7IrwXV3q2iAor93D44FYCy,,
3680800,Juan Esteves,0pL4XwvRve5xuaPNqw2R6g,,
3680706,Jack Grant,7mHJhsxcCHKLQBIbBwDqY9,,
3680667,Sha Mi,1MqHsh5MsVE7XEHLULFXRB,,66591732
3680596,Nilla Myler,1Lr9hgOZjeq5lKtW9HlAtb,,
3680530,Gojifye,2rw4mG99IgNJGAFlmSqiXX,,
3680477,Mad Max,3eh4iXqbavLloqPQutlQL5,,
3680419,Lifelong Death,70PcKKtXfHhUQ05dJ47XVS,,
3680348,SMOKN,3j1aNOy48yHgi0Vj9Vnkjv,,
3680163,Zoey Hui,7IksNq4cU8YNXARrftWT3Y,,
3679467,Argo Nuff,15G1LspLruN9ZMpYgSGGLq,,
3679328,Rudi,6Vt9Qdp5DY5gHIMXhpc3ZO,,
3679094,The Singing Children of Africa,0qa1NAunbF9ehOcejTX8EA,,
3679058,M3C,7qXsitZXKrDgXW0B3ISXWZ,,
3678927,Chace DeVibe,60RbVSCdZXJiM9SN89uaLU,,
3678845,Joe Milla,6AzYthNJXd4pFdJXc6hHWa,,
3678679,Lunar X,1HuNMiT7wm6GSqoVRag0YL,,
3678582,Juan Sebastian,5sSpzlIaxBQm3Cw3mlTbRQ,,
3678577,AKA Maury,5VnAcbOCj2hSX7wZqIKRq5,,
3678411,Reo,3N9hYASeu79B13mpY1v1KR,,
3673585,Alex Roth,7BdKzKxAdisHvbMgGNwF0b,,
3673547,SOUNDCHECK,1Ch0qcVYy1IMKsZxGOMQMt,,
3673405,MHB,6uAvWFwnHzi6FBD2dIZ3fC,,
3673387,Jay Mail,305pca0x7VP0SmIwkbmqAs,,
3673085,The Max Da Costa Trio,7i9DSp6XvQPWY0IoZQuzVU,,
3673013,Baby T,2ri46oQ86pH6KpGFnoBQVZ,,
3672979,Yournegi,6R7PBGClvgnxEBP9fcdHVL,,
3672902,Ryancicca,1ak38byUu0rFnIXF8KduWC,,
3672868,GtBeatz,5jVjZslvXLMfxm5OQTvxDh,,
3672789,Masskouh,1ftqo8LZLPQQ80UUmSsPeE,,
3672711,The Waking Point,25YwUTMgYLYXCfxEh1XJU9,,
3672625,Kumo 99,31UoyJXnXTjUzdwSX1Ylg5,,
3672498,Mylo B,6HA81pnwUy8Hh3XueOsig8,,
3672487,LAVE,7Jg82px7o3NkIsqgUecQEw,,
3672362,J.Set,3ErKH8qvlGQY7Aw85PoYvA,,
3672301,Squid Nice,72SAaQQ1pCwARKuQq3Kwxc,,
3671847,MAXI,0TzERWaBMGUP6zBPfs0W44,,
3671086,Kaze Rios,6AcOP1T6F6RzK9iuMG4IeB,,
3671071,Lo Sgargabonzi,2XQd19Xl5sENumoUSjC47h,,
3670623,Drew Smith,38wgNvfX9DBh6VTHyxlY4n,,
3670468,Andrea Lelli,6PrgXR0pOs5vFydhSob167,,
3670398,False Indigo,1pkXdgsN3SddrnalmaHOXM,,
3670155,The Psychedelic Space Beef Band,6P4SBWJR4pdgLxwVTRZpy4,,
