,artist,uri,followers,genres,popularity,spotify_id,chart
147,Green Day,spotify:artist:7oPftvlwr6VrsViSDV7fJY,10431304,"['permanent wave', 'punk']",83,7oPftvlwr6VrsViSDV7fJY,billboard-200
148,Eagles,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,4845061,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",79,0ECwFtbIWEVNwjlrfc6xoL,billboard-200
149,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,14507220,"['pop', 'r&b', 'soul']",84,3fMbdgg4jU18AjLCKBhRSm,billboard-200
150,G Herbo,spotify:artist:5QdEbQJ3ylBnc3gsIASAT5,866717,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",77,5QdEbQJ3ylBnc3gsIASAT5,billboard-200
151,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,10746370,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",87,6l3HvQ5sa6mXTsMTB19rO5,billboard-200
152,J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,19558323,"['latin', 'reggaeton']",96,1vyhD5VmyZ7KMfW5gqLgo5,billboard-200
153,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,26817232,"['modern rock', 'rock']",89,53XhwfbYqKCa1cC15pYq2q,billboard-200
154,American Aquarium,spotify:artist:7nSYcucRT6IGiMepEmiZgT,34837,"['alternative country', 'deep new americana', 'indie folk', 'modern southern rock', 'new americana', 'roots americana', 'roots rock', 'southern americana', 'texas country']",51,7nSYcucRT6IGiMepEmiZgT,billboard-200
155,Bob Seger,spotify:artist:485uL27bPomh29R4JmQehQ,934877,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",71,485uL27bPomh29R4JmQehQ,billboard-200
156,Lauv,spotify:artist:485uL27bPomh29R4JmQehQ,934877,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",71,485uL27bPomh29R4JmQehQ,billboard-200
157,The Rolling Stones,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,8538342,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",83,22bE4uQ6baNwSHPVcDxLCe,billboard-200
158,Red Hot Chili Peppers,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,13170969,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",85,0L8ExT028jH3ddEcZwqJJ5,billboard-200
159,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,24982888,"['pop', 'post-teen pop']",88,0du5cEVh5yTK9QJze8zA0C,billboard-200
160,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,2841724,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",78,6ZLTlhejhndI4Rh53vYhrY,billboard-200
161,Polo G,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,1230194,"['chicago rap', 'trap']",84,6AgTAQt8XS6jRWi4sX7w49,billboard-200
162,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,3268484,"['pop', 'pop rap', 'rap']",82,7tYKF4w9nC0nq9CsPZTHyP,billboard-200
163,Daryl Hall John Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,1162783,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",75,77tT1kLj6mCWtFNqiOmP9H,billboard-200
164,5 Seconds Of Summer,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,6065736,"['boy band', 'dance pop', 'pop', 'post-teen pop']",87,5Rl15oVamLq7FbSb0NNBNy,billboard-200
165,Kacey Musgraves,spotify:artist:70kkdajctXSbqSMJbQO424,760221,"['contemporary country', 'country dawn', 'pop', 'texas country']",77,70kkdajctXSbqSMJbQO424,billboard-200
166,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,5660967,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",86,2h93pZq0e7k5yf4dywlkpM,billboard-200
167,George Strait,spotify:artist:5vngPClqofybhPERIqQMYd,1896392,"['contemporary country', 'country', 'country road']",75,5vngPClqofybhPERIqQMYd,billboard-200
168,Nirvana,spotify:artist:6olE6TJLqED3rqDCT0FyPh,10610050,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",82,6olE6TJLqED3rqDCT0FyPh,billboard-200
169,Elvis Presley,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,4175130,"['adult standards', 'rock-and-roll', 'rockabilly']",80,43ZHCT0cAZBISjO8DG9PnE,billboard-200
170,Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd,3107857,"['contemporary country', 'country', 'country road']",76,6roFdX1y5BYSbp60OTJWMd,billboard-200
171,Lil Tecca,spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo,2243067,['melodic rap'],84,4Ga1P7PMIsmqEZqhYZQgDo,billboard-200
172,Tyler,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,4289662,"['hip hop', 'rap']",85,4V8LLVI7PbaPR0K2TGSxFF,billboard-200
173,Kevin Gates,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,3229312,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,1gPhS1zisyXr5dHTYZyiMe,billboard-200
174,Nipsey Hussle,spotify:artist:0EeQBlQJFiAfJeVN2vT9s0,1455106,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",75,0EeQBlQJFiAfJeVN2vT9s0,billboard-200
175,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,4049155,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",83,20sxb77xiYeusSH8cVdatc,billboard-200
176,Metallica,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,13827164,"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",84,2ye2Wgw4gimLv2eAKyk1NB,billboard-200
177,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,2462822,"['pop', 'r&b']",82,3Y7RZ31TRPVadSFVy1o8os,billboard-200
178,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,11554939,"['dance pop', 'pop', 'post-teen pop']",87,1HY2Jd0NmPuamShAr6KMms,billboard-200
179,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,21130618,"['british soul', 'pop', 'uk pop']",85,4dpARuHxo51G3z768sgnrY,billboard-200
180,Niall Horan,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,5111288,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",83,1Hsdzj7Dlq2I7tHP7501T4,billboard-200
181,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,4218064,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']",79,7guDJrEfX3qb6FEbdPA5qi,billboard-200
182,Five Finger Death Punch,spotify:artist:5t28BP42x2axFnqOOMg3CM,3981698,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge']",80,5t28BP42x2axFnqOOMg3CM,billboard-200
183,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,10369187,"['art pop', 'pop']",86,00FQb4jTyendYWaN8pK0wa,billboard-200
184,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,7730051,"['glam metal', 'rock']",80,58lV9VcRSjABbAbfWS6skp,billboard-200
185,Jon Pardi,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,993421,"['contemporary country', 'country', 'country road', 'modern country rock']",76,4MoAOfV4ROWofLG3a3hhBN,billboard-200
186,Wiz Khalifa,spotify:artist:137W8MRPWKqSmrBGDBFSop,8967490,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",88,137W8MRPWKqSmrBGDBFSop,billboard-200
187,Car Seat Headrest,spotify:artist:5PbpKlxQE0Ktl5lcNABoFf,254947,"['alternative rock', 'anti-folk', 'art pop', 'chamber pop', 'indie pop', 'indie punk', 'indie rock']",66,5PbpKlxQE0Ktl5lcNABoFf,billboard-200
188,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,3686155,"['hip hop', 'pop rap', 'rap']",87,0fA0VVWsXO9YnASrzqfmYu,billboard-200
189,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,37155643,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",91,5pKCCKE2ajJHZ9KAiaK11H,billboard-200
190,Tyler Childers,spotify:artist:13ZEDW6vyBF12HYcZRr4EV,418982,"['kentucky indie', 'outlaw country']",75,13ZEDW6vyBF12HYcZRr4EV,billboard-200
191,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,3797859,"['contemporary country', 'country', 'country road']",79,3FfvYsEGaIb52QPXhg4DcH,billboard-200
192,Pink Floyd,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,12040150,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",83,0k17h0D3J5VfsdmQ1iZtE9,billboard-200
193,Ella Mai,spotify:artist:7HkdQ0gt53LP4zmHsL0nap,2691477,"['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",77,7HkdQ0gt53LP4zmHsL0nap,billboard-200
194,Johnny Cash,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,3920892,"['arkansas country', 'outlaw country']",79,6kACVPfCOnqzgfEF5ryl0x,billboard-200
195,Frank Sinatra,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,3820894,"['adult standards', 'easy listening', 'lounge']",79,1Mxqyy3pSjf8kZZL4QVxS0,billboard-200
196,Bazzi,spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl,3211832,"['pop', 'post-teen pop']",84,4GvEc3ANtPPjt1ZJllr5Zl,billboard-200
197,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,17499675,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",92,0hCNtLu0JehylgoiP8L4Gh,artist-100
198,Beyonce,spotify:artist:6vWDO969PvNqNYHIOW5v0m,22693356,"['dance pop', 'pop', 'post-teen pop', 'r&b']",89,6vWDO969PvNqNYHIOW5v0m,artist-100
199,NCT 127,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,2403788,"['k-pop', 'k-pop boy group']",76,7f4ignuCJhLXfZ9giKT7rH,artist-100
200,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,11554939,"['dance pop', 'pop', 'post-teen pop']",87,1HY2Jd0NmPuamShAr6KMms,artist-100
201,Marshmello,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,23659559,"['brostep', 'pop', 'progressive electro house']",88,64KEffDW9EtZ1y2vBYgq8T,artist-100
202,Lee Brice,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,1240070,"['contemporary country', 'country', 'country road', 'modern country rock']",75,5Zq7R5qmi58ByYyBQTlNuk,artist-100
203,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,12545202,"['pop', 'post-teen pop', 'uk pop']",89,2wY79sveU1sp5g7SokKOiI,artist-100
204,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,9294323,"['baroque pop', 'emo', 'modern rock']",85,20JZFwl6HVl6yg8a4H3ZqK,artist-100
205,Gunna,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,1989439,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",89,2hlmm7s2ICUX0LVIhVFlZQ,artist-100
206,Prince,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,5440633,"['bachata', 'latin', 'latin hip hop', 'latin pop', 'reggaeton', 'tropical']",78,3MHaV05u0io8fQbZ2XPtlC,artist-100
207,Arizona Zervas,spotify:artist:0vRvGUQVUjytro0xpb26bs,358057,['pop rap'],83,0vRvGUQVUjytro0xpb26bs,artist-100
208,NCT DREAM,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,1723932,"['k-pop', 'k-pop boy group']",74,1gBUSTR3TyDdTVFIaQnc02,social-50
209,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,3461426,"['k-pop', 'k-pop boy group']",75,6nfDaffa50mKtEOwR8g4df,social-50
210,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,5584427,"['k-pop', 'k-pop boy group']",77,3cjEqqelV9zb4BYE3qDQ4O,social-50
211,Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,1061316,"['art pop', 'canadian electropop', 'chillwave', 'dance pop', 'electropop', 'escape room', 'experimental pop', 'grave wave', 'indietronica', 'metropopolis']",73,053q0ukIDRgzwTr4vNSwab,social-50
212,SB19,spotify:artist:3g7vYcdDXnqnDKYFwqXBJP,54343,[],45,3g7vYcdDXnqnDKYFwqXBJP,social-50
213,SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,3535475,"['k-pop', 'k-pop boy group']",75,7nqOGRxlXj7N2JYbgNEjYH,social-50
214,ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,897322,"['k-pop', 'k-pop boy group']",65,4pz4uzOMpJQyV8UTsDy4H8,social-50
215,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,11792423,"['k-pop', 'k-pop girl group']",80,41MozSoPIsD1dJM0CLPjZF,social-50
216,TOMORROW,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,1346433,['k-pop'],70,0ghlgldX5Dd6720Q3qFyQB,social-50
217,Nogizaka 46,spotify:artist:08lN7bm4Etec8ETFxaTUmq,682117,"['j-idol', 'j-pop', 'j-pop girl group']",67,08lN7bm4Etec8ETFxaTUmq,social-50
218,Fiersa Besari,spotify:artist:06QVnTCdjs4jPKO0487EGV,1803213,"['indonesian indie', 'indonesian pop', 'indonesian pop punk']",71,06QVnTCdjs4jPKO0487EGV,social-50
219,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,1012849,['k-pop'],66,4ufh0WuMZh6y4Dmdnklvdl,social-50
220,ATEEZ,spotify:artist:68KmkJeZGfwe1OUaivBa2L,660381,"['k-pop', 'k-pop boy group']",72,68KmkJeZGfwe1OUaivBa2L,social-50
221,MONSTA X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2435120,"['k-pop', 'k-pop boy group']",73,4TnGh5PKbSjpYqpIdlW5nz,social-50
222,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,1256031,"['k-pop', 'k-pop boy group']",75,5TnQc2N1iKlFjYD7CPGvFc,social-50
223,WayV,spotify:artist:1qBsABYUrxg9afpMtyoFKz,551717,"['chinese idol pop', 'k-pop']",63,1qBsABYUrxg9afpMtyoFKz,social-50
224,NCT,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,2403788,"['k-pop', 'k-pop boy group']",76,7f4ignuCJhLXfZ9giKT7rH,social-50
225,Manu Gavassi,spotify:artist:6xF3XdxG7VHRmQmTJxRqX8,459208,"['baile pop', 'nova mpb', 'pop nacional', 'post-teen pop']",68,6xF3XdxG7VHRmQmTJxRqX8,social-50
226,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,5259297,"['k-pop', 'k-pop girl group']",79,7n2Ycct7Beij7Dj7meI4X0,social-50
227,Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,2026511,"['k-pop', 'k-pop boy group']",75,2dIgFjalVxs4ThymZ67YCE,social-50
228,THE BOYZ,spotify:artist:3ciRvbBIVz9fBoPbtSYq4x,405046,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",65,3ciRvbBIVz9fBoPbtSYq4x,social-50
229,Alok,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,7627328,"['electro house', 'pop nacional']",81,0NGAZxHanS9e0iNHpR8f2W,social-50
230,Gusttavo Lima,spotify:artist:7MiDcPa6UiV3In7lIM71IN,7940101,['sertanejo universitario'],84,7MiDcPa6UiV3In7lIM71IN,social-50
231,NU'EST,spotify:artist:7MiDcPa6UiV3In7lIM71IN,7940101,['sertanejo universitario'],84,7MiDcPa6UiV3In7lIM71IN,social-50
232,Jackson Wang,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,1109094,"['hong kong hip hop', 'k-pop']",69,1kfWoWgCugPkyxQP8lkRlY,social-50
233,Kimberly Loaiza,spotify:artist:7CzqCiiy4oe00IPGL665qX,329110,['latin viral pop'],36,7CzqCiiy4oe00IPGL665qX,social-50
234,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,24925677,"['dfw rap', 'melodic rap', 'rap']",95,246dkjvS1zLTtiykXe5h60,streaming-songs
235,YNW Melly,spotify:artist:1cNDP5yjU5vjeR8qMf4grg,3588462,['melodic rap'],85,1cNDP5yjU5vjeR8qMf4grg,streaming-songs
236,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,45417613,"['dance pop', 'pop', 'post-teen pop']",93,66CXWjxzNUsdJxJ2JdwvnR,radio-songs
237,Skip Marley,spotify:artist:4ryoUS0W8qXokfMxrlJt6O,95857,['modern reggae'],65,4ryoUS0W8qXokfMxrlJt6O,radio-songs
238,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,3904869,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",75,4xFUf1FHVy696Q1JQZMTRj,radio-songs
239,for King,spotify:artist:3sDbKMebVH2VYcRSl7u1VC,618448,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']",68,3sDbKMebVH2VYcRSl7u1VC,digital-song-sales
240,IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,1507453,['k-pop'],78,3HqSLMAZ3g3d5poNaI7GOU,digital-song-sales
241,Machine Gun Kelly,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,2083515,"['pop rap', 'rap']",83,6TIYQ3jFPwQSRmorSezPxX,digital-song-sales
242,Martina McBride,spotify:artist:3P33qFNGBVXl86yQYWspFj,782289,"['contemporary country', 'country', 'country dawn', 'country road']",62,3P33qFNGBVXl86yQYWspFj,digital-song-sales
243,Banda Sinaloense MS de Sergio Lizarraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,8271299,"['banda', 'norteno', 'regional mexican']",83,2C6i0I5RiGzDKN9IAF8reh,digital-song-sales
244,Kari Jobe,spotify:artist:5XlSS9O4eHRiJ0hKzbaFQ2,702748,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",67,5XlSS9O4eHRiJ0hKzbaFQ2,digital-song-sales
245,Sia,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,16271449,"['australian dance', 'australian pop', 'dance pop', 'pop']",86,5WUlDfRSoLAfcVSX1WnrxN,digital-song-sales
246,Andra Day,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,278576,['r&b'],66,1c4rxrxy8eDLvMVL1DTiBe,digital-song-sales
247,Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,7458683,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",82,3DiDSECUqqY1AuBP8qtaIa,digital-song-sales
248,James Taylor,spotify:artist:0vn7UBvSQECKJm2817Yf1P,1240930,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",73,0vn7UBvSQECKJm2817Yf1P,top-album-sales
249,Lucinda Williams,spotify:artist:60ht0hWRy1yjUDfNsLuHuP,142785,"['alternative country', 'anti-folk', 'country rock', 'folk', 'folk rock', 'heartland rock', 'indie folk', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'pop rock', 'roots rock', 'singer-songwriter', 'traditional folk']",60,60ht0hWRy1yjUDfNsLuHuP,top-album-sales
250,Blink-182,spotify:artist:6FBDaR13swtiWwGhX1WQsP,5772045,"['pop punk', 'punk', 'socal pop punk']",81,6FBDaR13swtiWwGhX1WQsP,top-album-sales
251,The Okee Dokee Brothers,spotify:artist:2RmT9R0322WMFN5x3OHMQe,10576,"['banjo', ""children's folk"", 'kindie rock', ""preschool children's music""]",47,2RmT9R0322WMFN5x3OHMQe,top-album-sales
252,The Strokes,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,3200313,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",81,0epOFNiUfyON9EYx7Tpr6V,top-album-sales
253,Pearl Jam,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,5678200,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",80,1w5Kfo2jwwIPruYS2UWh56,top-album-sales
254,Killswitch Engage,spotify:artist:37394IP6uhnjIpsawpMu4l,1171656,"['alternative metal', 'boston metal', 'groove metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge']",69,37394IP6uhnjIpsawpMu4l,top-album-sales
255,Neil Diamond,spotify:artist:7mEIug7XUlQHikrFxjTWes,1111689,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",72,7mEIug7XUlQHikrFxjTWes,top-album-sales
256,Ricky Dillard,spotify:artist:3EDwVZensg15abkTt5zfTM,34023,"['contemporary gospel', 'gospel', 'praise']",43,3EDwVZensg15abkTt5zfTM,top-album-sales
257,Kenny Rogers,spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4,1184755,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",74,4tw2Lmn9tTPUv7Gy7mVPI4,top-album-sales
258,Chicano Batman,spotify:artist:0LklyUMMUhpIjMgYHlV0hN,132977,['la indie'],59,0LklyUMMUhpIjMgYHlV0hN,top-album-sales
259,Man Man,spotify:artist:6xF3XdxG7VHRmQmTJxRqX8,459208,"['baile pop', 'nova mpb', 'pop nacional', 'post-teen pop']",68,6xF3XdxG7VHRmQmTJxRqX8,top-album-sales
260,Trivium,spotify:artist:278ZYwGhdK6QTzE3MFePnP,970842,"['alternative metal', 'groove metal', 'melodic metalcore', 'melodic thrash', 'metal', 'metalcore', 'nu metal']",72,278ZYwGhdK6QTzE3MFePnP,top-album-sales
261,Fiona Apple,spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL,644799,"['art pop', 'chamber pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",73,3g2kUQ6tHLLbmkV7T4GPtL,top-album-sales
262,Beastie Boys,spotify:artist:03r4iKL2g2442PT9n2UKsx,1592066,"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap']",73,03r4iKL2g2442PT9n2UKsx,top-album-sales
263,Days N Daze,spotify:artist:3wRGr9z5I5xmmVc21fIvC6,68412,"['acoustic punk', 'anti-folk', 'folk punk', 'texas punk']",54,3wRGr9z5I5xmmVc21fIvC6,top-album-sales
264,Alan Jackson,spotify:artist:4mxWe1mtYIYfP040G38yvS,1217701,"['contemporary country', 'country', 'country road']",75,4mxWe1mtYIYfP040G38yvS,top-album-sales
265,The Steve Miller Band,spotify:artist:4mxWe1mtYIYfP040G38yvS,1217701,"['contemporary country', 'country', 'country road']",75,4mxWe1mtYIYfP040G38yvS,top-album-sales
266,Amy Winehouse,spotify:artist:6Q192DXotxtaysaqNPy5yR,6323195,"['british soul', 'neo soul']",78,6Q192DXotxtaysaqNPy5yR,top-album-sales
267,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,11567578,"['chicago rap', 'rap']",90,5K4W6rqBFWDnAN6FQUkS6x,top-album-sales
268,Hot Country Knights,spotify:artist:1jTJwPsDcdPQRh2JCWYdtY,5650,['country pop'],47,1jTJwPsDcdPQRh2JCWYdtY,top-album-sales
269,ABBA,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,4089862,"['europop', 'swedish pop']",80,0LcJLqbBmaGUft1e9Mm8HV,top-album-sales
270,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,1658667,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soft rock']",74,3gMaNLQm7D9MornNILzdSl,top-album-sales
271,Boston Manor,spotify:artist:4WjeQi9wm84lYTIWZ95QoM,78640,"['alternative emo', 'anthem emo', 'modern alternative rock', 'modern rock', 'pop punk', 'uk pop punk']",57,4WjeQi9wm84lYTIWZ95QoM,top-album-sales
272,Havok,spotify:artist:2jw4wgixxa20jls9N3Bdpq,96944,"['crossover thrash', 'death metal', 'groove metal', 'metal', 'speed metal', 'thrash metal']",52,2jw4wgixxa20jls9N3Bdpq,top-album-sales
273,Simon,spotify:artist:0MInKJqZscEeNc5K3K0mkE,4323766,"['funk carioca', 'pop nacional', 'sertanejo pop', 'sertanejo universitario']",70,0MInKJqZscEeNc5K3K0mkE,top-album-sales
274,Danzig,spotify:artist:34c4iQ5tkaZKu6Sv28BTde,454526,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'rock', 'speed metal', 'stoner rock', 'thrash metal']",61,34c4iQ5tkaZKu6Sv28BTde,current-albums
275,Tool,spotify:artist:2yEwvVSSSUkcLeSTNyHKh8,1366125,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'post-grunge', 'post-metal', 'progressive metal', 'progressive rock', 'rock']",75,2yEwvVSSSUkcLeSTNyHKh8,current-albums
276,SuperM,spotify:artist:5BHFSMEjfLVx1JwRWjAOsE,597399,['k-pop'],62,5BHFSMEjfLVx1JwRWjAOsE,current-albums
277,NWM Cee Murdaa,spotify:artist:5nK8kzMmvz19x1PFQaDIFv,3777,[],48,5nK8kzMmvz19x1PFQaDIFv,current-albums
278,Wheeler Walker Jr.,spotify:artist:6PjV05LlULv9XmFu7HeAia,162599,"['outlaw country', 'redneck']",63,6PjV05LlULv9XmFu7HeAia,current-albums
279,In This Moment,spotify:artist:6tbLPxj1uQ6vsRQZI2YFCT,823447,"['alternative metal', 'melodic metalcore', 'nu metal', 'post-grunge']",68,6tbLPxj1uQ6vsRQZI2YFCT,current-albums
280,Kidz Bop Kids,spotify:artist:1Vvvx45Apu6dQqwuZQxtgW,465715,"[""children's music""]",71,1Vvvx45Apu6dQqwuZQxtgW,current-albums
281,Joan Jett,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,392473,"['glam punk', 'rock']",65,1Fmb52lZ6Jv7FMWXXTPO3K,current-albums
282,Shakey Graves,spotify:artist:1fZpYWNWdL5Z3wrDtISFUH,339391,"['austin americana', 'austindie', 'deep new americana', 'indie folk', 'indie rock', 'modern rock', 'new americana', 'stomp and holler']",64,1fZpYWNWdL5Z3wrDtISFUH,current-albums
283,Tame Impala,spotify:artist:5INjqkS1o8h1imAzPqGZBb,3632882,"['australian psych', 'neo-psychedelic']",83,5INjqkS1o8h1imAzPqGZBb,current-albums
284,Vader,spotify:artist:2s5DSt9VBNzAn2TbtDHzFZ,128953,"['black metal', 'brutal death metal', 'death metal', 'groove metal', 'metal', 'polish death metal', 'polish metal', 'polish thrash metal', 'speed metal', 'symphonic black metal']",51,2s5DSt9VBNzAn2TbtDHzFZ,current-albums
